Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 555.320 uA	 55.53200000 uA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 560.570 uA	 56.05700000 uA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 562.690 uA	 56.26900000 uA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 550.040 uA	 55.00400000 uA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 560.290 uA	 56.02900000 uA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 563.420 uA	 56.34200000 uA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 563.060 uA	 56.30600000 uA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 557.870 uA	 55.78700000 uA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 563.500 uA	 56.35000000 uA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 567.360 uA	 56.73600000 uA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 565.830 uA	 56.58300000 uA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 564.670 uA	 56.46700000 uA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 568.900 uA	 56.89000000 uA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 566.140 uA	 56.61400000 uA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 561.550 uA	 56.15500000 uA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 570.400 uA	 57.04000000 uA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 569.480 uA	 56.94800000 uA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 567.510 uA	 56.75100000 uA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 570.080 uA	 57.00800000 uA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 573.780 uA	 57.37800000 uA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 576.160 uA	 57.61600000 uA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 570.170 uA	 57.01700000 uA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 573.080 uA	 57.30800000 uA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 577.250 uA	 57.72500000 uA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 578.430 uA	 57.84300000 uA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 573.920 uA	 57.39200000 uA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 575.860 uA	 57.58600000 uA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 579.230 uA	 57.92300000 uA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 576.570 uA	 57.65700000 uA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 577.060 uA	 57.70600000 uA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 581.410 uA	 58.14100000 uA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 583.400 uA	 58.34000000 uA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 579.330 uA	 57.93300000 uA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 581.160 uA	 58.11600000 uA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 584.400 uA	 58.44000000 uA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 583.600 uA	 58.36000000 uA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 581.170 uA	 58.11700000 uA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 583.340 uA	 58.33400000 uA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 587.780 uA	 58.77800000 uA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 586.520 uA	 58.65200000 uA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 586.650 uA	 58.66500000 uA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 590.950 uA	 59.09500000 uA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 590.070 uA	 59.00700000 uA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 588.640 uA	 58.86400000 uA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 589.570 uA	 58.95700000 uA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 593.250 uA	 59.32500000 uA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 592.020 uA	 59.20200000 uA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 586.080 uA	 58.60800000 uA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 594.390 uA	 59.43900000 uA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 596.100 uA	 59.61000000 uA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 594.060 uA	 59.40600000 uA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 594.560 uA	 59.45600000 uA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 599.470 uA	 59.94700000 uA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 597.310 uA	 59.73100000 uA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 597.730 uA	 59.77300000 uA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 601.820 uA	 60.18200000 uA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 601.430 uA	 60.14300000 uA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 599.150 uA	 59.91500000 uA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 602.750 uA	 60.27500000 uA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 604.730 uA	 60.47300000 uA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 603.010 uA	 60.30100000 uA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 603.060 uA	 60.30600000 uA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 606.480 uA	 60.64800000 uA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 608.860 uA	 60.88600000 uA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 604.980 uA	 60.49800000 uA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 607.780 uA	 60.77800000 uA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 609.770 uA	 60.97700000 uA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 608.940 uA	 60.89400000 uA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 605.000 uA	 60.50000000 uA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 611.070 uA	 61.10700000 uA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 613.680 uA	 61.36800000 uA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 611.960 uA	 61.19600000 uA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 610.750 uA	 61.07500000 uA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 614.370 uA	 61.43700000 uA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 620.000 uA	 62.00000000 uA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 615.500 uA	 61.55000000 uA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 616.490 uA	 61.64900000 uA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 618.800 uA	 61.88000000 uA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 618.950 uA	 61.89500000 uA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 617.960 uA	 61.79600000 uA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 619.710 uA	 61.97100000 uA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 623.020 uA	 62.30200000 uA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 622.910 uA	 62.29100000 uA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 622.090 uA	 62.20900000 uA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 624.580 uA	 62.45800000 uA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 626.010 uA	 62.60100000 uA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 624.600 uA	 62.46000000 uA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 627.000 uA	 62.70000000 uA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 630.360 uA	 63.03600000 uA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 629.110 uA	 62.91100000 uA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 627.030 uA	 62.70300000 uA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 632.110 uA	 63.21100000 uA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 633.040 uA	 63.30400000 uA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 633.410 uA	 63.34100000 uA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 630.770 uA	 63.07700000 uA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 636.180 uA	 63.61800000 uA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 640.570 uA	 64.05700000 uA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 637.600 uA	 63.76000000 uA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 637.720 uA	 63.77200000 uA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 641.080 uA	 64.10800000 uA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 643.500 uA	 64.35000000 uA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 642.200 uA	 64.22000000 uA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 640.010 uA	 64.00100000 uA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 645.470 uA	 64.54700000 uA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 645.830 uA	 64.58300000 uA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 646.180 uA	 64.61800000 uA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 648.810 uA	 64.88100000 uA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 652.630 uA	 65.26300000 uA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 650.130 uA	 65.01300000 uA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 651.330 uA	 65.13300000 uA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 653.960 uA	 65.39600000 uA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 655.350 uA	 65.53500000 uA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 654.910 uA	 65.49100000 uA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 657.280 uA	 65.72800000 uA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 659.440 uA	 65.94400000 uA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 661.200 uA	 66.12000000 uA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 660.080 uA	 66.00800000 uA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 662.860 uA	 66.28600000 uA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 664.940 uA	 66.49400000 uA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 666.050 uA	 66.60500000 uA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 666.340 uA	 66.63400000 uA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 668.820 uA	 66.88200000 uA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 670.630 uA	 67.06300000 uA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 670.260 uA	 67.02600000 uA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 672.510 uA	 67.25100000 uA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 674.340 uA	 67.43400000 uA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 674.730 uA	 67.47300000 uA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 677.230 uA	 67.72300000 uA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 679.090 uA	 67.90900000 uA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 680.710 uA	 68.07100000 uA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 681.000 uA	 68.10000000 uA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 683.080 uA	 68.30800000 uA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 685.620 uA	 68.56200000 uA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 686.950 uA	 68.69500000 uA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 687.710 uA	 68.77100000 uA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 690.270 uA	 69.02700000 uA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 692.000 uA	 69.20000000 uA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 692.640 uA	 69.26400000 uA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 694.900 uA	 69.49000000 uA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 697.260 uA	 69.72600000 uA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 698.380 uA	 69.83800000 uA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 698.540 uA	 69.85400000 uA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 702.380 uA	 70.23800000 uA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 704.200 uA	 70.42000000 uA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 705.250 uA	 70.52500000 uA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 707.360 uA	 70.73600000 uA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 709.850 uA	 70.98500000 uA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 711.400 uA	 71.14000000 uA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 712.590 uA	 71.25900000 uA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 714.970 uA	 71.49700000 uA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 717.270 uA	 71.72700000 uA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 719.350 uA	 71.93500000 uA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 720.250 uA	 72.02500000 uA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 722.450 uA	 72.24500000 uA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 724.740 uA	 72.47400000 uA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 726.700 uA	 72.67000000 uA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 727.770 uA	 72.77700000 uA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 730.010 uA	 73.00100000 uA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 732.450 uA	 73.24500000 uA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 734.880 uA	 73.48800000 uA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 735.920 uA	 73.59200000 uA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 738.250 uA	 73.82500000 uA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 740.570 uA	 74.05700000 uA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 741.920 uA	 74.19200000 uA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 744.420 uA	 74.44200000 uA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 746.660 uA	 74.66600000 uA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 748.630 uA	 74.86300000 uA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 750.280 uA	 75.02800000 uA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 752.240 uA	 75.22400000 uA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 754.820 uA	 75.48200000 uA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 756.860 uA	 75.68600000 uA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 758.040 uA	 75.80400000 uA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 761.080 uA	 76.10800000 uA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 763.420 uA	 76.34200000 uA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 765.170 uA	 76.51700000 uA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 767.400 uA	 76.74000000 uA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 769.700 uA	 76.97000000 uA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 771.690 uA	 77.16900000 uA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 773.540 uA	 77.35400000 uA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 775.850 uA	 77.58500000 uA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 778.340 uA	 77.83400000 uA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 780.120 uA	 78.01200000 uA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 782.290 uA	 78.22900000 uA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 784.820 uA	 78.48200000 uA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 786.770 uA	 78.67700000 uA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 788.820 uA	 78.88200000 uA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 790.850 uA	 79.08500000 uA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 793.410 uA	 79.34100000 uA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 795.440 uA	 79.54400000 uA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 797.200 uA	 79.72000000 uA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 799.820 uA	 79.98200000 uA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 802.160 uA	 80.21600000 uA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 804.210 uA	 80.42100000 uA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 806.130 uA	 80.61300000 uA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 808.350 uA	 80.83500000 uA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 811.340 uA	 81.13400000 uA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 812.860 uA	 81.28600000 uA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 815.200 uA	 81.52000000 uA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 817.530 uA	 81.75300000 uA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 819.800 uA	 81.98000000 uA/um
490	 2.0000 V	 0 V	 2.4450 V	 0 V	 821.770 uA	 82.17700000 uA/um
491	 2.0000 V	 0 V	 2.4500 V	 0 V	 824.100 uA	 82.41000000 uA/um
492	 2.0000 V	 0 V	 2.4550 V	 0 V	 826.440 uA	 82.64400000 uA/um
493	 2.0000 V	 0 V	 2.4600 V	 0 V	 828.540 uA	 82.85400000 uA/um
494	 2.0000 V	 0 V	 2.4650 V	 0 V	 830.580 uA	 83.05800000 uA/um
495	 2.0000 V	 0 V	 2.4700 V	 0 V	 833.080 uA	 83.30800000 uA/um
496	 2.0000 V	 0 V	 2.4750 V	 0 V	 835.400 uA	 83.54000000 uA/um
497	 2.0000 V	 0 V	 2.4800 V	 0 V	 837.670 uA	 83.76700000 uA/um
498	 2.0000 V	 0 V	 2.4850 V	 0 V	 839.660 uA	 83.96600000 uA/um
499	 2.0000 V	 0 V	 2.4900 V	 0 V	 842.070 uA	 84.20700000 uA/um
500	 2.0000 V	 0 V	 2.4950 V	 0 V	 844.350 uA	 84.43500000 uA/um
501	 2.0000 V	 0 V	 2.5000 V	 0 V	 846.540 uA	 84.65400000 uA/um
502	 2.0000 V	 0 V	 2.5050 V	 0 V	 848.500 uA	 84.85000000 uA/um
503	 2.0000 V	 0 V	 2.5100 V	 0 V	 850.690 uA	 85.06900000 uA/um
504	 2.0000 V	 0 V	 2.5150 V	 0 V	 853.170 uA	 85.31700000 uA/um
505	 2.0000 V	 0 V	 2.5200 V	 0 V	 855.510 uA	 85.55100000 uA/um
506	 2.0000 V	 0 V	 2.5250 V	 0 V	 857.550 uA	 85.75500000 uA/um
507	 2.0000 V	 0 V	 2.5300 V	 0 V	 860.010 uA	 86.00100000 uA/um
508	 2.0000 V	 0 V	 2.5350 V	 0 V	 862.460 uA	 86.24600000 uA/um
509	 2.0000 V	 0 V	 2.5400 V	 0 V	 864.420 uA	 86.44200000 uA/um
510	 2.0000 V	 0 V	 2.5450 V	 0 V	 866.630 uA	 86.66300000 uA/um
511	 2.0000 V	 0 V	 2.5500 V	 0 V	 869.080 uA	 86.90800000 uA/um
512	 2.0000 V	 0 V	 2.5550 V	 0 V	 871.280 uA	 87.12800000 uA/um
513	 2.0000 V	 0 V	 2.5600 V	 0 V	 873.370 uA	 87.33700000 uA/um
514	 2.0000 V	 0 V	 2.5650 V	 0 V	 875.760 uA	 87.57600000 uA/um
515	 2.0000 V	 0 V	 2.5700 V	 0 V	 877.980 uA	 87.79800000 uA/um
516	 2.0000 V	 0 V	 2.5750 V	 0 V	 880.290 uA	 88.02900000 uA/um
517	 2.0000 V	 0 V	 2.5800 V	 0 V	 882.330 uA	 88.23300000 uA/um
518	 2.0000 V	 0 V	 2.5850 V	 0 V	 884.630 uA	 88.46300000 uA/um
519	 2.0000 V	 0 V	 2.5900 V	 0 V	 887.030 uA	 88.70300000 uA/um
520	 2.0000 V	 0 V	 2.5950 V	 0 V	 889.190 uA	 88.91900000 uA/um
521	 2.0000 V	 0 V	 2.6000 V	 0 V	 891.350 uA	 89.13500000 uA/um
522	 2.0000 V	 0 V	 2.6050 V	 0 V	 893.680 uA	 89.36800000 uA/um
523	 2.0000 V	 0 V	 2.6100 V	 0 V	 895.930 uA	 89.59300000 uA/um
524	 2.0000 V	 0 V	 2.6150 V	 0 V	 898.020 uA	 89.80200000 uA/um
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 900.370 uA	 90.03700000 uA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 902.740 uA	 90.27400000 uA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 904.790 uA	 90.47900000 uA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 906.930 uA	 90.69300000 uA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 909.330 uA	 90.93300000 uA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 911.600 uA	 91.16000000 uA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 913.810 uA	 91.38100000 uA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 915.930 uA	 91.59300000 uA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 918.370 uA	 91.83700000 uA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 920.480 uA	 92.04800000 uA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 922.730 uA	 92.27300000 uA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 924.950 uA	 92.49500000 uA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 926.870 uA	 92.68700000 uA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 929.170 uA	 92.91700000 uA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 931.390 uA	 93.13900000 uA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 933.570 uA	 93.35700000 uA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 935.820 uA	 93.58200000 uA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 938.030 uA	 93.80300000 uA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 940.260 uA	 94.02600000 uA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 942.390 uA	 94.23900000 uA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 944.700 uA	 94.47000000 uA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 946.940 uA	 94.69400000 uA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 949.120 uA	 94.91200000 uA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 951.350 uA	 95.13500000 uA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 953.520 uA	 95.35200000 uA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 955.800 uA	 95.58000000 uA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 957.880 uA	 95.78800000 uA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 960.120 uA	 96.01200000 uA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 962.350 uA	 96.23500000 uA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 964.560 uA	 96.45600000 uA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 966.740 uA	 96.67400000 uA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 968.880 uA	 96.88800000 uA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 971.140 uA	 97.11400000 uA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 973.330 uA	 97.33300000 uA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 975.470 uA	 97.54700000 uA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 977.730 uA	 97.77300000 uA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 979.760 uA	 97.97600000 uA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 981.950 uA	 98.19500000 uA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 984.160 uA	 98.41600000 uA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 986.360 uA	 98.63600000 uA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 988.470 uA	 98.84700000 uA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 990.680 uA	 99.06800000 uA/um
567	 2.0000 V	 0 V	 2.8300 V	 0 V	 992.850 uA	 99.28500000 uA/um
568	 2.0000 V	 0 V	 2.8350 V	 0 V	 995.190 uA	 99.51900000 uA/um
569	 2.0000 V	 0 V	 2.8400 V	 0 V	 997.360 uA	 99.73600000 uA/um
570	 2.0000 V	 0 V	 2.8450 V	 0 V	 999.350 uA	 99.93500000 uA/um
571	 2.0000 V	 0 V	 2.8500 V	 0 V	 1.001630 mA	 100.1630000 uA/um
572	 2.0000 V	 0 V	 2.8550 V	 0 V	 1.003800 mA	 100.3800000 uA/um
573	 2.0000 V	 0 V	 2.8600 V	 0 V	 1.005840 mA	 100.5840000 uA/um
574	 2.0000 V	 0 V	 2.8650 V	 0 V	 1.008110 mA	 100.8110000 uA/um
575	 2.0000 V	 0 V	 2.8700 V	 0 V	 1.010200 mA	 101.0200000 uA/um
576	 2.0000 V	 0 V	 2.8750 V	 0 V	 1.012490 mA	 101.2490000 uA/um
577	 2.0000 V	 0 V	 2.8800 V	 0 V	 1.014580 mA	 101.4580000 uA/um
578	 2.0000 V	 0 V	 2.8850 V	 0 V	 1.016740 mA	 101.6740000 uA/um
579	 2.0000 V	 0 V	 2.8900 V	 0 V	 1.018950 mA	 101.8950000 uA/um
