Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 20.4800 mA	 2.048000000 mA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 20.5650 mA	 2.056500000 mA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 20.6290 mA	 2.062900000 mA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 20.6710 mA	 2.067100000 mA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 20.7330 mA	 2.073300000 mA/um
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 20.8010 mA	 2.080100000 mA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 20.8660 mA	 2.086600000 mA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 20.9160 mA	 2.091600000 mA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 20.9700 mA	 2.097000000 mA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 21.0400 mA	 2.104000000 mA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 21.0970 mA	 2.109700000 mA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 21.1500 mA	 2.115000000 mA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 21.2130 mA	 2.121300000 mA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 21.2760 mA	 2.127600000 mA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 21.3380 mA	 2.133800000 mA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 21.3930 mA	 2.139300000 mA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 21.4520 mA	 2.145200000 mA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 21.5160 mA	 2.151600000 mA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 21.5760 mA	 2.157600000 mA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 21.6330 mA	 2.163300000 mA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 21.6960 mA	 2.169600000 mA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 21.7570 mA	 2.175700000 mA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 21.8120 mA	 2.181200000 mA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 21.8720 mA	 2.187200000 mA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 21.9390 mA	 2.193900000 mA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 21.9980 mA	 2.199800000 mA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 22.0520 mA	 2.205200000 mA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 22.1180 mA	 2.211800000 mA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 22.1810 mA	 2.218100000 mA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 22.2380 mA	 2.223800000 mA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 22.2960 mA	 2.229600000 mA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 22.3620 mA	 2.236200000 mA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 22.4230 mA	 2.242300000 mA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 22.4810 mA	 2.248100000 mA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 22.5450 mA	 2.254500000 mA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 22.6040 mA	 2.260400000 mA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 22.6670 mA	 2.266700000 mA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 22.7230 mA	 2.272300000 mA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 22.7870 mA	 2.278700000 mA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 22.8480 mA	 2.284800000 mA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 22.9070 mA	 2.290700000 mA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 22.9660 mA	 2.296600000 mA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 23.0330 mA	 2.303300000 mA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 23.0960 mA	 2.309600000 mA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 23.1540 mA	 2.315400000 mA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 23.2160 mA	 2.321600000 mA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 23.2790 mA	 2.327900000 mA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 23.3400 mA	 2.334000000 mA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 23.3970 mA	 2.339700000 mA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 23.4610 mA	 2.346100000 mA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 23.5230 mA	 2.352300000 mA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 23.5820 mA	 2.358200000 mA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 23.6450 mA	 2.364500000 mA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 23.7060 mA	 2.370600000 mA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 23.7700 mA	 2.377000000 mA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 23.8290 mA	 2.382900000 mA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 23.8900 mA	 2.389000000 mA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 23.9520 mA	 2.395200000 mA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 24.0130 mA	 2.401300000 mA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 24.0750 mA	 2.407500000 mA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 24.1330 mA	 2.413300000 mA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 24.1980 mA	 2.419800000 mA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 24.2580 mA	 2.425800000 mA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 24.3200 mA	 2.432000000 mA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 24.3820 mA	 2.438200000 mA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 24.4450 mA	 2.444500000 mA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 24.5070 mA	 2.450700000 mA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 24.5680 mA	 2.456800000 mA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 24.6280 mA	 2.462800000 mA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 24.6910 mA	 2.469100000 mA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 24.7520 mA	 2.475200000 mA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 24.8130 mA	 2.481300000 mA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 24.8740 mA	 2.487400000 mA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 24.9360 mA	 2.493600000 mA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 24.9980 mA	 2.499800000 mA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 25.0580 mA	 2.505800000 mA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 25.1200 mA	 2.512000000 mA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 25.1830 mA	 2.518300000 mA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 25.2430 mA	 2.524300000 mA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 25.3030 mA	 2.530300000 mA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 25.3670 mA	 2.536700000 mA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 25.4290 mA	 2.542900000 mA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 25.4910 mA	 2.549100000 mA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 25.5530 mA	 2.555300000 mA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 25.6150 mA	 2.561500000 mA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 25.6770 mA	 2.567700000 mA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 25.7370 mA	 2.573700000 mA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 25.7980 mA	 2.579800000 mA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 25.8610 mA	 2.586100000 mA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 25.9240 mA	 2.592400000 mA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 25.9850 mA	 2.598500000 mA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 26.0460 mA	 2.604600000 mA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 26.1090 mA	 2.610900000 mA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 26.1690 mA	 2.616900000 mA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 26.2300 mA	 2.623000000 mA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 26.2940 mA	 2.629400000 mA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 26.3570 mA	 2.635700000 mA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 26.4180 mA	 2.641800000 mA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 26.4770 mA	 2.647700000 mA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 26.5400 mA	 2.654000000 mA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 26.6030 mA	 2.660300000 mA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 26.6630 mA	 2.666300000 mA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 26.7220 mA	 2.672200000 mA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 26.7860 mA	 2.678600000 mA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 26.8490 mA	 2.684900000 mA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 26.9100 mA	 2.691000000 mA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 26.9710 mA	 2.697100000 mA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 27.0340 mA	 2.703400000 mA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 27.0940 mA	 2.709400000 mA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 27.1570 mA	 2.715700000 mA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 27.2180 mA	 2.721800000 mA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 27.2800 mA	 2.728000000 mA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 27.3410 mA	 2.734100000 mA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 27.4030 mA	 2.740300000 mA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 27.4650 mA	 2.746500000 mA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 27.5260 mA	 2.752600000 mA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 27.5910 mA	 2.759100000 mA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 27.6500 mA	 2.765000000 mA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 27.7150 mA	 2.771500000 mA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 27.7720 mA	 2.777200000 mA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 27.8340 mA	 2.783400000 mA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 27.8940 mA	 2.789400000 mA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 27.9580 mA	 2.795800000 mA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 28.0210 mA	 2.802100000 mA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 28.0840 mA	 2.808400000 mA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 28.1420 mA	 2.814200000 mA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 28.2070 mA	 2.820700000 mA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 28.2690 mA	 2.826900000 mA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 28.3270 mA	 2.832700000 mA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 28.3910 mA	 2.839100000 mA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 28.4520 mA	 2.845200000 mA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 28.5150 mA	 2.851500000 mA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 28.5760 mA	 2.857600000 mA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 28.6380 mA	 2.863800000 mA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 28.7000 mA	 2.870000000 mA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 28.7620 mA	 2.876200000 mA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 28.8220 mA	 2.882200000 mA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 28.8870 mA	 2.888700000 mA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 28.9490 mA	 2.894900000 mA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 29.0070 mA	 2.900700000 mA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 29.0690 mA	 2.906900000 mA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 29.1340 mA	 2.913400000 mA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 29.1970 mA	 2.919700000 mA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 29.2570 mA	 2.925700000 mA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 29.3180 mA	 2.931800000 mA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 29.3820 mA	 2.938200000 mA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 29.4420 mA	 2.944200000 mA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 29.5020 mA	 2.950200000 mA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 29.5660 mA	 2.956600000 mA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 29.6300 mA	 2.963000000 mA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 29.6900 mA	 2.969000000 mA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 29.7520 mA	 2.975200000 mA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 29.8110 mA	 2.981100000 mA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 29.8760 mA	 2.987600000 mA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 29.9390 mA	 2.993900000 mA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 29.9970 mA	 2.999700000 mA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 30.0610 mA	 3.006100000 mA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 30.1250 mA	 3.012500000 mA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 30.1860 mA	 3.018600000 mA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 30.2440 mA	 3.024400000 mA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 30.3100 mA	 3.031000000 mA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 30.3710 mA	 3.037100000 mA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 30.4320 mA	 3.043200000 mA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 30.4940 mA	 3.049400000 mA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 30.5580 mA	 3.055800000 mA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 30.6180 mA	 3.061800000 mA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 30.6780 mA	 3.067800000 mA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 30.7420 mA	 3.074200000 mA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 30.8020 mA	 3.080200000 mA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 30.8640 mA	 3.086400000 mA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 30.9290 mA	 3.092900000 mA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 30.9880 mA	 3.098800000 mA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 31.0500 mA	 3.105000000 mA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 31.1150 mA	 3.111500000 mA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 31.1750 mA	 3.117500000 mA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 31.2360 mA	 3.123600000 mA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 31.3000 mA	 3.130000000 mA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 31.3630 mA	 3.136300000 mA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 31.4230 mA	 3.142300000 mA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 31.4850 mA	 3.148500000 mA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 31.5480 mA	 3.154800000 mA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 31.6080 mA	 3.160800000 mA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 31.6700 mA	 3.167000000 mA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 31.7340 mA	 3.173400000 mA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 31.7960 mA	 3.179600000 mA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 31.8560 mA	 3.185600000 mA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 31.9200 mA	 3.192000000 mA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 31.9830 mA	 3.198300000 mA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 32.0450 mA	 3.204500000 mA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 32.1070 mA	 3.210700000 mA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 32.1680 mA	 3.216800000 mA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 32.2310 mA	 3.223100000 mA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 32.2940 mA	 3.229400000 mA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 32.3540 mA	 3.235400000 mA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 32.4170 mA	 3.241700000 mA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 32.4800 mA	 3.248000000 mA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 32.5410 mA	 3.254100000 mA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 32.6030 mA	 3.260300000 mA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 32.6650 mA	 3.266500000 mA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 32.7290 mA	 3.272900000 mA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 32.7900 mA	 3.279000000 mA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 32.8520 mA	 3.285200000 mA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 32.9190 mA	 3.291900000 mA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 32.9790 mA	 3.297900000 mA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 33.0410 mA	 3.304100000 mA/um
490	 2.0000 V	 0 V	 2.4450 V	 0 V	 33.1000 mA	 3.310000000 mA/um
491	 2.0000 V	 0 V	 2.4500 V	 0 V	 33.1670 mA	 3.316700000 mA/um
492	 2.0000 V	 0 V	 2.4550 V	 0 V	 33.2280 mA	 3.322800000 mA/um
493	 2.0000 V	 0 V	 2.4600 V	 0 V	 33.2910 mA	 3.329100000 mA/um
494	 2.0000 V	 0 V	 2.4650 V	 0 V	 33.3510 mA	 3.335100000 mA/um
495	 2.0000 V	 0 V	 2.4700 V	 0 V	 33.4150 mA	 3.341500000 mA/um
496	 2.0000 V	 0 V	 2.4750 V	 0 V	 33.4810 mA	 3.348100000 mA/um
497	 2.0000 V	 0 V	 2.4800 V	 0 V	 33.5410 mA	 3.354100000 mA/um
498	 2.0000 V	 0 V	 2.4850 V	 0 V	 33.6030 mA	 3.360300000 mA/um
499	 2.0000 V	 0 V	 2.4900 V	 0 V	 33.6650 mA	 3.366500000 mA/um
500	 2.0000 V	 0 V	 2.4950 V	 0 V	 33.7280 mA	 3.372800000 mA/um
501	 2.0000 V	 0 V	 2.5000 V	 0 V	 33.7890 mA	 3.378900000 mA/um
502	 2.0000 V	 0 V	 2.5050 V	 0 V	 33.8520 mA	 3.385200000 mA/um
503	 2.0000 V	 0 V	 2.5100 V	 0 V	 33.9160 mA	 3.391600000 mA/um
504	 2.0000 V	 0 V	 2.5150 V	 0 V	 33.9790 mA	 3.397900000 mA/um
505	 2.0000 V	 0 V	 2.5200 V	 0 V	 34.0410 mA	 3.404100000 mA/um
506	 2.0000 V	 0 V	 2.5250 V	 0 V	 34.1030 mA	 3.410300000 mA/um
507	 2.0000 V	 0 V	 2.5300 V	 0 V	 34.1700 mA	 3.417000000 mA/um
508	 2.0000 V	 0 V	 2.5350 V	 0 V	 34.2310 mA	 3.423100000 mA/um
509	 2.0000 V	 0 V	 2.5400 V	 0 V	 34.2920 mA	 3.429200000 mA/um
510	 2.0000 V	 0 V	 2.5450 V	 0 V	 34.3560 mA	 3.435600000 mA/um
511	 2.0000 V	 0 V	 2.5500 V	 0 V	 34.4200 mA	 3.442000000 mA/um
512	 2.0000 V	 0 V	 2.5550 V	 0 V	 34.4820 mA	 3.448200000 mA/um
513	 2.0000 V	 0 V	 2.5600 V	 0 V	 34.5440 mA	 3.454400000 mA/um
514	 2.0000 V	 0 V	 2.5650 V	 0 V	 34.6100 mA	 3.461000000 mA/um
515	 2.0000 V	 0 V	 2.5700 V	 0 V	 34.6710 mA	 3.467100000 mA/um
516	 2.0000 V	 0 V	 2.5750 V	 0 V	 34.7330 mA	 3.473300000 mA/um
517	 2.0000 V	 0 V	 2.5800 V	 0 V	 34.7960 mA	 3.479600000 mA/um
518	 2.0000 V	 0 V	 2.5850 V	 0 V	 34.8610 mA	 3.486100000 mA/um
519	 2.0000 V	 0 V	 2.5900 V	 0 V	 34.9240 mA	 3.492400000 mA/um
520	 2.0000 V	 0 V	 2.5950 V	 0 V	 34.9850 mA	 3.498500000 mA/um
521	 2.0000 V	 0 V	 2.6000 V	 0 V	 35.0460 mA	 3.504600000 mA/um
522	 2.0000 V	 0 V	 2.6050 V	 0 V	 35.1120 mA	 3.511200000 mA/um
523	 2.0000 V	 0 V	 2.6100 V	 0 V	 35.1770 mA	 3.517700000 mA/um
524	 2.0000 V	 0 V	 2.6150 V	 0 V	 35.2370 mA	 3.523700000 mA/um
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 35.3010 mA	 3.530100000 mA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 35.3640 mA	 3.536400000 mA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 35.4290 mA	 3.542900000 mA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 35.4920 mA	 3.549200000 mA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 35.5540 mA	 3.555400000 mA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 35.6200 mA	 3.562000000 mA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 35.6820 mA	 3.568200000 mA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 35.7460 mA	 3.574600000 mA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 35.8140 mA	 3.581400000 mA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 35.8760 mA	 3.587600000 mA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 35.9370 mA	 3.593700000 mA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 36.0020 mA	 3.600200000 mA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 36.0660 mA	 3.606600000 mA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 36.1290 mA	 3.612900000 mA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 36.1910 mA	 3.619100000 mA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 36.2550 mA	 3.625500000 mA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 36.3210 mA	 3.632100000 mA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 36.3830 mA	 3.638300000 mA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 36.4460 mA	 3.644600000 mA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 36.5100 mA	 3.651000000 mA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 36.5770 mA	 3.657700000 mA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 36.6390 mA	 3.663900000 mA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 36.7020 mA	 3.670200000 mA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 36.7670 mA	 3.676700000 mA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 36.8320 mA	 3.683200000 mA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 36.8960 mA	 3.689600000 mA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 36.9600 mA	 3.696000000 mA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 37.0250 mA	 3.702500000 mA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 37.0890 mA	 3.708900000 mA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 37.1530 mA	 3.715300000 mA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 37.2190 mA	 3.721900000 mA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 37.2850 mA	 3.728500000 mA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 37.3490 mA	 3.734900000 mA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 37.4130 mA	 3.741300000 mA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 37.4770 mA	 3.747700000 mA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 37.5440 mA	 3.754400000 mA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 37.6080 mA	 3.760800000 mA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 37.6730 mA	 3.767300000 mA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 37.7360 mA	 3.773600000 mA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 37.8050 mA	 3.780500000 mA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 37.8690 mA	 3.786900000 mA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 37.9340 mA	 3.793400000 mA/um
567	 2.0000 V	 0 V	 2.8300 V	 0 V	 37.9990 mA	 3.799900000 mA/um
568	 2.0000 V	 0 V	 2.8350 V	 0 V	 38.0680 mA	 3.806800000 mA/um
