Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 11.7970 uA	 1.179700000 uA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 11.0750 uA	 1.107500000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 11.1930 uA	 1.119300000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 11.9020 uA	 1.190200000 uA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 11.8490 uA	 1.184900000 uA/um
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 11.0810 uA	 1.108100000 uA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 11.6570 uA	 1.165700000 uA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 12.0570 uA	 1.205700000 uA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 11.2180 uA	 1.121800000 uA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 11.4220 uA	 1.142200000 uA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 11.9960 uA	 1.199600000 uA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 11.9240 uA	 1.192400000 uA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 11.2910 uA	 1.129100000 uA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 11.6360 uA	 1.163600000 uA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 12.5780 uA	 1.257800000 uA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 11.5930 uA	 1.159300000 uA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 11.4300 uA	 1.143000000 uA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 12.0790 uA	 1.207900000 uA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 12.1090 uA	 1.210900000 uA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 11.3760 uA	 1.137600000 uA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 11.7000 uA	 1.170000000 uA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 12.1620 uA	 1.216200000 uA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 11.8710 uA	 1.187100000 uA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 11.2100 uA	 1.121000000 uA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 11.9060 uA	 1.190600000 uA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 12.2850 uA	 1.228500000 uA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 11.5160 uA	 1.151600000 uA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 11.6310 uA	 1.163100000 uA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 12.2760 uA	 1.227600000 uA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 12.2360 uA	 1.223600000 uA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 11.3220 uA	 1.132200000 uA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 12.0280 uA	 1.202800000 uA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 12.2740 uA	 1.227400000 uA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 11.6650 uA	 1.166500000 uA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 11.7410 uA	 1.174100000 uA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 12.7180 uA	 1.271800000 uA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 12.0720 uA	 1.207200000 uA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 11.2690 uA	 1.126900000 uA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 12.0970 uA	 1.209700000 uA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 12.4230 uA	 1.242300000 uA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 12.0080 uA	 1.200800000 uA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 11.3940 uA	 1.139400000 uA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 12.3650 uA	 1.236500000 uA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 12.4120 uA	 1.241200000 uA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 11.6180 uA	 1.161800000 uA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 12.2520 uA	 1.225200000 uA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 12.4710 uA	 1.247100000 uA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 12.0660 uA	 1.206600000 uA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 11.7060 uA	 1.170600000 uA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 12.3290 uA	 1.232900000 uA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 12.8260 uA	 1.282600000 uA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 12.2520 uA	 1.225200000 uA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 11.3990 uA	 1.139900000 uA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 12.4940 uA	 1.249400000 uA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 12.5350 uA	 1.253500000 uA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 11.8920 uA	 1.189200000 uA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 12.4100 uA	 1.241000000 uA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 12.5990 uA	 1.259900000 uA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 12.0590 uA	 1.205900000 uA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 12.1050 uA	 1.210500000 uA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 12.6760 uA	 1.267600000 uA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 12.3990 uA	 1.239900000 uA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 12.1330 uA	 1.213300000 uA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 12.6640 uA	 1.266400000 uA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 12.7180 uA	 1.271800000 uA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 12.1450 uA	 1.214500000 uA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 12.4960 uA	 1.249600000 uA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 13.0260 uA	 1.302600000 uA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 12.3120 uA	 1.231200000 uA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 12.4840 uA	 1.248400000 uA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 12.7810 uA	 1.278100000 uA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 12.5420 uA	 1.254200000 uA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 12.2770 uA	 1.227700000 uA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 12.6140 uA	 1.261400000 uA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 12.8470 uA	 1.284700000 uA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 12.8470 uA	 1.284700000 uA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 12.3750 uA	 1.237500000 uA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 12.4370 uA	 1.243700000 uA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 12.8180 uA	 1.281800000 uA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 12.6640 uA	 1.266400000 uA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 12.4790 uA	 1.247900000 uA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 12.8730 uA	 1.287300000 uA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 12.9470 uA	 1.294700000 uA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 12.4460 uA	 1.244600000 uA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 12.7870 uA	 1.278700000 uA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 12.9740 uA	 1.297400000 uA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 12.5460 uA	 1.254600000 uA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 12.6170 uA	 1.261700000 uA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 13.0170 uA	 1.301700000 uA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 12.9420 uA	 1.294200000 uA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 12.6210 uA	 1.262100000 uA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 12.7300 uA	 1.273000000 uA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 13.0900 uA	 1.309000000 uA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 13.0770 uA	 1.307700000 uA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 12.7300 uA	 1.273000000 uA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 12.7300 uA	 1.273000000 uA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 13.1270 uA	 1.312700000 uA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 12.9240 uA	 1.292400000 uA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 12.8050 uA	 1.280500000 uA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 13.1680 uA	 1.316800000 uA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 13.1520 uA	 1.315200000 uA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 12.7820 uA	 1.278200000 uA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 12.8080 uA	 1.280800000 uA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 13.1400 uA	 1.314000000 uA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 13.2400 uA	 1.324000000 uA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 12.9980 uA	 1.299800000 uA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 12.9360 uA	 1.293600000 uA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 13.2540 uA	 1.325400000 uA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 13.2550 uA	 1.325500000 uA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 12.9060 uA	 1.290600000 uA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 13.1540 uA	 1.315400000 uA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 13.3790 uA	 1.337900000 uA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 13.0190 uA	 1.301900000 uA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 13.0240 uA	 1.302400000 uA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 13.2990 uA	 1.329900000 uA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 13.3810 uA	 1.338100000 uA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 13.0860 uA	 1.308600000 uA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 13.0990 uA	 1.309900000 uA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 13.4940 uA	 1.349400000 uA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 13.2560 uA	 1.325600000 uA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 13.1450 uA	 1.314500000 uA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 13.4000 uA	 1.340000000 uA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 13.5480 uA	 1.354800000 uA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 13.2910 uA	 1.329100000 uA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 13.2060 uA	 1.320600000 uA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 13.5320 uA	 1.353200000 uA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 13.6020 uA	 1.360200000 uA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 13.2240 uA	 1.322400000 uA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 13.4580 uA	 1.345800000 uA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 13.6160 uA	 1.361600000 uA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 13.2900 uA	 1.329000000 uA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 13.5110 uA	 1.351100000 uA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 13.6810 uA	 1.368100000 uA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 13.5080 uA	 1.350800000 uA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 13.3730 uA	 1.337300000 uA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 13.5010 uA	 1.350100000 uA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 13.7310 uA	 1.373100000 uA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 13.6010 uA	 1.360100000 uA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 13.1880 uA	 1.318800000 uA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 13.6420 uA	 1.364200000 uA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 13.7900 uA	 1.379000000 uA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 13.5810 uA	 1.358100000 uA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 13.5190 uA	 1.351900000 uA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 13.7590 uA	 1.375900000 uA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 13.7330 uA	 1.373300000 uA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 13.5310 uA	 1.353100000 uA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 13.8700 uA	 1.387000000 uA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 13.8390 uA	 1.383900000 uA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 13.6390 uA	 1.363900000 uA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 13.8540 uA	 1.385400000 uA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 13.9490 uA	 1.394900000 uA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 13.7300 uA	 1.373000000 uA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 13.8030 uA	 1.380300000 uA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 14.0150 uA	 1.401500000 uA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 14.0270 uA	 1.402700000 uA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 13.8000 uA	 1.380000000 uA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 13.8380 uA	 1.383800000 uA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 14.0510 uA	 1.405100000 uA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 14.0520 uA	 1.405200000 uA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 13.8650 uA	 1.386500000 uA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 14.0240 uA	 1.402400000 uA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 14.1450 uA	 1.414500000 uA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 13.9640 uA	 1.396400000 uA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 14.0580 uA	 1.405800000 uA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 14.2510 uA	 1.425100000 uA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 14.0940 uA	 1.409400000 uA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 14.0350 uA	 1.403500000 uA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 14.2290 uA	 1.422900000 uA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 14.2900 uA	 1.429000000 uA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 14.1430 uA	 1.414300000 uA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 14.1780 uA	 1.417800000 uA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 14.3250 uA	 1.432500000 uA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 14.3550 uA	 1.435500000 uA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 14.1500 uA	 1.415000000 uA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 14.3620 uA	 1.436200000 uA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 14.3840 uA	 1.438400000 uA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 14.2630 uA	 1.426300000 uA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 14.3900 uA	 1.439000000 uA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 14.6520 uA	 1.465200000 uA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 14.3510 uA	 1.435100000 uA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 14.3540 uA	 1.435400000 uA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 14.5200 uA	 1.452000000 uA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 14.5180 uA	 1.451800000 uA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 14.3900 uA	 1.439000000 uA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 14.5260 uA	 1.452600000 uA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 14.6690 uA	 1.466900000 uA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 14.4640 uA	 1.446400000 uA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 14.5510 uA	 1.455100000 uA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 14.6920 uA	 1.469200000 uA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 14.6150 uA	 1.461500000 uA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 14.3750 uA	 1.437500000 uA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 14.6750 uA	 1.467500000 uA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 14.7730 uA	 1.477300000 uA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 14.6500 uA	 1.465000000 uA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 14.7130 uA	 1.471300000 uA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 14.8460 uA	 1.484600000 uA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 14.7900 uA	 1.479000000 uA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 14.7250 uA	 1.472500000 uA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 14.8390 uA	 1.483900000 uA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 14.9510 uA	 1.495100000 uA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 14.9700 uA	 1.497000000 uA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 14.8200 uA	 1.482000000 uA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 14.8650 uA	 1.486500000 uA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 15.0240 uA	 1.502400000 uA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 14.9130 uA	 1.491300000 uA/um
490	 2.0000 V	 0 V	 2.4450 V	 0 V	 14.9480 uA	 1.494800000 uA/um
491	 2.0000 V	 0 V	 2.4500 V	 0 V	 15.1240 uA	 1.512400000 uA/um
492	 2.0000 V	 0 V	 2.4550 V	 0 V	 15.0360 uA	 1.503600000 uA/um
493	 2.0000 V	 0 V	 2.4600 V	 0 V	 14.8480 uA	 1.484800000 uA/um
494	 2.0000 V	 0 V	 2.4650 V	 0 V	 15.1620 uA	 1.516200000 uA/um
495	 2.0000 V	 0 V	 2.4700 V	 0 V	 15.1970 uA	 1.519700000 uA/um
496	 2.0000 V	 0 V	 2.4750 V	 0 V	 15.1020 uA	 1.510200000 uA/um
497	 2.0000 V	 0 V	 2.4800 V	 0 V	 15.1110 uA	 1.511100000 uA/um
498	 2.0000 V	 0 V	 2.4850 V	 0 V	 15.3550 uA	 1.535500000 uA/um
499	 2.0000 V	 0 V	 2.4900 V	 0 V	 15.1970 uA	 1.519700000 uA/um
500	 2.0000 V	 0 V	 2.4950 V	 0 V	 15.1840 uA	 1.518400000 uA/um
501	 2.0000 V	 0 V	 2.5000 V	 0 V	 15.3270 uA	 1.532700000 uA/um
502	 2.0000 V	 0 V	 2.5050 V	 0 V	 15.3350 uA	 1.533500000 uA/um
503	 2.0000 V	 0 V	 2.5100 V	 0 V	 15.1940 uA	 1.519400000 uA/um
504	 2.0000 V	 0 V	 2.5150 V	 0 V	 15.3580 uA	 1.535800000 uA/um
505	 2.0000 V	 0 V	 2.5200 V	 0 V	 15.5540 uA	 1.555400000 uA/um
506	 2.0000 V	 0 V	 2.5250 V	 0 V	 15.4040 uA	 1.540400000 uA/um
507	 2.0000 V	 0 V	 2.5300 V	 0 V	 15.4030 uA	 1.540300000 uA/um
508	 2.0000 V	 0 V	 2.5350 V	 0 V	 15.5090 uA	 1.550900000 uA/um
509	 2.0000 V	 0 V	 2.5400 V	 0 V	 15.4870 uA	 1.548700000 uA/um
510	 2.0000 V	 0 V	 2.5450 V	 0 V	 15.3230 uA	 1.532300000 uA/um
511	 2.0000 V	 0 V	 2.5500 V	 0 V	 15.5620 uA	 1.556200000 uA/um
512	 2.0000 V	 0 V	 2.5550 V	 0 V	 15.6490 uA	 1.564900000 uA/um
513	 2.0000 V	 0 V	 2.5600 V	 0 V	 15.5490 uA	 1.554900000 uA/um
514	 2.0000 V	 0 V	 2.5650 V	 0 V	 15.5890 uA	 1.558900000 uA/um
515	 2.0000 V	 0 V	 2.5700 V	 0 V	 15.7630 uA	 1.576300000 uA/um
516	 2.0000 V	 0 V	 2.5750 V	 0 V	 15.6560 uA	 1.565600000 uA/um
517	 2.0000 V	 0 V	 2.5800 V	 0 V	 15.6380 uA	 1.563800000 uA/um
518	 2.0000 V	 0 V	 2.5850 V	 0 V	 15.7500 uA	 1.575000000 uA/um
519	 2.0000 V	 0 V	 2.5900 V	 0 V	 15.8130 uA	 1.581300000 uA/um
520	 2.0000 V	 0 V	 2.5950 V	 0 V	 15.7370 uA	 1.573700000 uA/um
521	 2.0000 V	 0 V	 2.6000 V	 0 V	 15.7850 uA	 1.578500000 uA/um
522	 2.0000 V	 0 V	 2.6050 V	 0 V	 15.8700 uA	 1.587000000 uA/um
523	 2.0000 V	 0 V	 2.6100 V	 0 V	 15.8490 uA	 1.584900000 uA/um
524	 2.0000 V	 0 V	 2.6150 V	 0 V	 15.8510 uA	 1.585100000 uA/um
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 15.9540 uA	 1.595400000 uA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 16.0030 uA	 1.600300000 uA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 15.9400 uA	 1.594000000 uA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 15.9840 uA	 1.598400000 uA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 16.0600 uA	 1.606000000 uA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 16.0660 uA	 1.606600000 uA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 16.0270 uA	 1.602700000 uA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 16.1260 uA	 1.612600000 uA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 16.1910 uA	 1.619100000 uA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 16.1440 uA	 1.614400000 uA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 16.1720 uA	 1.617200000 uA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 16.2870 uA	 1.628700000 uA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 16.2190 uA	 1.621900000 uA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 16.2770 uA	 1.627700000 uA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 16.3630 uA	 1.636300000 uA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 16.3490 uA	 1.634900000 uA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 16.3380 uA	 1.633800000 uA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 16.4210 uA	 1.642100000 uA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 16.5340 uA	 1.653400000 uA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 16.4610 uA	 1.646100000 uA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 16.3860 uA	 1.638600000 uA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 16.5560 uA	 1.655600000 uA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 16.5870 uA	 1.658700000 uA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 16.5660 uA	 1.656600000 uA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 16.5950 uA	 1.659500000 uA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 16.6900 uA	 1.669000000 uA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 16.6680 uA	 1.666800000 uA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 16.6760 uA	 1.667600000 uA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 16.7640 uA	 1.676400000 uA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 16.8070 uA	 1.680700000 uA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 16.7690 uA	 1.676900000 uA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 16.8210 uA	 1.682100000 uA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 16.8980 uA	 1.689800000 uA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 16.8810 uA	 1.688100000 uA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 16.9030 uA	 1.690300000 uA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 16.9750 uA	 1.697500000 uA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 17.0010 uA	 1.700100000 uA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 16.9840 uA	 1.698400000 uA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 17.0220 uA	 1.702200000 uA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 17.0980 uA	 1.709800000 uA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 17.1360 uA	 1.713600000 uA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 17.1110 uA	 1.711100000 uA/um
567	 2.0000 V	 0 V	 2.8300 V	 0 V	 17.1850 uA	 1.718500000 uA/um
568	 2.0000 V	 0 V	 2.8350 V	 0 V	 17.2280 uA	 1.722800000 uA/um
