Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 1.73920 mA	 173.9200000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 1.80550 mA	 180.5500000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 1.84150 mA	 184.1500000 uA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 1.82120 mA	 182.1200000 uA/um
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 1.76330 mA	 176.3300000 uA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 1.84550 mA	 184.5500000 uA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 1.85400 mA	 185.4000000 uA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 1.80690 mA	 180.6900000 uA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 1.79600 mA	 179.6000000 uA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 1.85220 mA	 185.2200000 uA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 1.84410 mA	 184.4100000 uA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 1.77080 mA	 177.0800000 uA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 1.85040 mA	 185.0400000 uA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 1.87740 mA	 187.7400000 uA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 1.82820 mA	 182.8200000 uA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 1.81450 mA	 181.4500000 uA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 1.87440 mA	 187.4400000 uA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 1.88880 mA	 188.8800000 uA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 1.84150 mA	 184.1500000 uA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 1.83370 mA	 183.3700000 uA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 1.88280 mA	 188.2800000 uA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 1.89020 mA	 189.0200000 uA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 1.84600 mA	 184.6000000 uA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 1.86580 mA	 186.5800000 uA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 1.92270 mA	 192.2700000 uA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 1.87060 mA	 187.0600000 uA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 1.84880 mA	 184.8800000 uA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 1.89800 mA	 189.8000000 uA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 1.91520 mA	 191.5200000 uA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 1.87360 mA	 187.3600000 uA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 1.88350 mA	 188.3500000 uA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 1.91380 mA	 191.3800000 uA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 1.92480 mA	 192.4800000 uA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 1.88640 mA	 188.6400000 uA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 1.89830 mA	 189.8300000 uA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 1.93590 mA	 193.5900000 uA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 1.89900 mA	 189.9000000 uA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 1.88710 mA	 188.7100000 uA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 1.92780 mA	 192.7800000 uA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 1.93560 mA	 193.5600000 uA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 1.90200 mA	 190.2000000 uA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 1.91880 mA	 191.8800000 uA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 1.94800 mA	 194.8000000 uA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 1.93880 mA	 193.8800000 uA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 1.91510 mA	 191.5100000 uA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 1.93580 mA	 193.5800000 uA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 1.96200 mA	 196.2000000 uA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 1.92960 mA	 192.9600000 uA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 1.93110 mA	 193.1100000 uA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 1.96490 mA	 196.4900000 uA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 1.96030 mA	 196.0300000 uA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 1.92800 mA	 192.8000000 uA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 1.95680 mA	 195.6800000 uA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 1.97940 mA	 197.9400000 uA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 1.96880 mA	 196.8800000 uA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 1.93500 mA	 193.5000000 uA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 1.97230 mA	 197.2300000 uA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 1.99290 mA	 199.2900000 uA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 1.98700 mA	 198.7000000 uA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 1.97110 mA	 197.1100000 uA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 1.99330 mA	 199.3300000 uA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 2.01400 mA	 201.4000000 uA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 1.98960 mA	 198.9600000 uA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 1.98540 mA	 198.5400000 uA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 2.01870 mA	 201.8700000 uA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 2.02890 mA	 202.8900000 uA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 2.00700 mA	 200.7000000 uA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 2.00430 mA	 200.4300000 uA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 2.04520 mA	 204.5200000 uA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 2.03550 mA	 203.5500000 uA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 2.02540 mA	 202.5400000 uA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 2.02470 mA	 202.4700000 uA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 2.05470 mA	 205.4700000 uA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 2.06200 mA	 206.2000000 uA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 2.04810 mA	 204.8100000 uA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 2.04680 mA	 204.6800000 uA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 2.07310 mA	 207.3100000 uA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 2.08450 mA	 208.4500000 uA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 2.07480 mA	 207.4800000 uA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 2.05850 mA	 205.8500000 uA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 2.09530 mA	 209.5300000 uA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 2.10590 mA	 210.5900000 uA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 2.09630 mA	 209.6300000 uA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 2.08770 mA	 208.7700000 uA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 2.11600 mA	 211.6000000 uA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 2.11950 mA	 211.9500000 uA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 2.10770 mA	 210.7700000 uA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 2.13270 mA	 213.2700000 uA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 2.14370 mA	 214.3700000 uA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 2.13540 mA	 213.5400000 uA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 2.13560 mA	 213.5600000 uA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 2.15830 mA	 215.8300000 uA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 2.16660 mA	 216.6600000 uA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 2.16150 mA	 216.1500000 uA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 2.16460 mA	 216.4600000 uA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 2.18400 mA	 218.4000000 uA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 2.19420 mA	 219.4200000 uA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 2.19180 mA	 219.1800000 uA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 2.19430 mA	 219.4300000 uA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 2.21200 mA	 221.2000000 uA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 2.21550 mA	 221.5500000 uA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 2.21270 mA	 221.2700000 uA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 2.23050 mA	 223.0500000 uA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 2.24180 mA	 224.1800000 uA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 2.23810 mA	 223.8100000 uA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 2.24440 mA	 224.4400000 uA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 2.26030 mA	 226.0300000 uA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 2.27030 mA	 227.0300000 uA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 2.26800 mA	 226.8000000 uA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 2.27410 mA	 227.4100000 uA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 2.28980 mA	 228.9800000 uA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 2.29890 mA	 229.8900000 uA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 2.29890 mA	 229.8900000 uA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 2.30940 mA	 230.9400000 uA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 2.32530 mA	 232.5300000 uA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 2.32410 mA	 232.4100000 uA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 2.32900 mA	 232.9000000 uA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 2.34430 mA	 234.4300000 uA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 2.35470 mA	 235.4700000 uA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 2.35580 mA	 235.5800000 uA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 2.36240 mA	 236.2400000 uA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 2.37640 mA	 237.6400000 uA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 2.38280 mA	 238.2800000 uA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 2.38620 mA	 238.6200000 uA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 2.39950 mA	 239.9500000 uA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 2.40930 mA	 240.9300000 uA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 2.41350 mA	 241.3500000 uA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 2.41940 mA	 241.9400000 uA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 2.43320 mA	 243.3200000 uA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 2.44230 mA	 244.2300000 uA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 2.44720 mA	 244.7200000 uA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 2.45560 mA	 245.5600000 uA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 2.46810 mA	 246.8100000 uA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 2.47450 mA	 247.4500000 uA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 2.47980 mA	 247.9800000 uA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 2.49240 mA	 249.2400000 uA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 2.50160 mA	 250.1600000 uA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 2.50680 mA	 250.6800000 uA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 2.51510 mA	 251.5100000 uA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 2.52640 mA	 252.6400000 uA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 2.53560 mA	 253.5600000 uA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 2.54100 mA	 254.1000000 uA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 2.55030 mA	 255.0300000 uA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 2.56080 mA	 256.0800000 uA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 2.56980 mA	 256.9800000 uA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 2.57520 mA	 257.5200000 uA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 2.58420 mA	 258.4200000 uA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 2.59480 mA	 259.4800000 uA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 2.60090 mA	 260.0900000 uA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 2.60850 mA	 260.8500000 uA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 2.61990 mA	 261.9900000 uA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 2.62830 mA	 262.8300000 uA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 2.63520 mA	 263.5200000 uA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 2.64420 mA	 264.4200000 uA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 2.65550 mA	 265.5500000 uA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 2.66130 mA	 266.1300000 uA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 2.66850 mA	 266.8500000 uA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 2.67860 mA	 267.8600000 uA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 2.68920 mA	 268.9200000 uA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 2.69620 mA	 269.6200000 uA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 2.70330 mA	 270.3300000 uA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 2.71240 mA	 271.2400000 uA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 2.72160 mA	 272.1600000 uA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 2.73070 mA	 273.0700000 uA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 2.73760 mA	 273.7600000 uA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 2.74620 mA	 274.6200000 uA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 2.75580 mA	 275.5800000 uA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 2.76400 mA	 276.4000000 uA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 2.77100 mA	 277.1000000 uA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 2.78070 mA	 278.0700000 uA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 2.78940 mA	 278.9400000 uA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 2.79700 mA	 279.7000000 uA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 2.80570 mA	 280.5700000 uA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 2.81520 mA	 281.5200000 uA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 2.82190 mA	 282.1900000 uA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 2.83040 mA	 283.0400000 uA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 2.83890 mA	 283.8900000 uA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 2.84790 mA	 284.7900000 uA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 2.85540 mA	 285.5400000 uA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 2.86340 mA	 286.3400000 uA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 2.87200 mA	 287.2000000 uA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 2.88110 mA	 288.1100000 uA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 2.88890 mA	 288.8900000 uA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 2.89710 mA	 289.7100000 uA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 2.90550 mA	 290.5500000 uA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 2.91410 mA	 291.4100000 uA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 2.92180 mA	 292.1800000 uA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 2.92970 mA	 292.9700000 uA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 2.93840 mA	 293.8400000 uA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 2.94680 mA	 294.6800000 uA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 2.95480 mA	 295.4800000 uA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 2.96260 mA	 296.2600000 uA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 2.97160 mA	 297.1600000 uA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 2.97870 mA	 297.8700000 uA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 2.98670 mA	 298.6700000 uA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 2.99530 mA	 299.5300000 uA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 3.00330 mA	 300.3300000 uA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 3.01100 mA	 301.1000000 uA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 3.01930 mA	 301.9300000 uA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 3.02790 mA	 302.7900000 uA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 3.03470 mA	 303.4700000 uA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 3.04330 mA	 304.3300000 uA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 3.05160 mA	 305.1600000 uA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 3.05920 mA	 305.9200000 uA/um
490	 2.0000 V	 0 V	 2.4450 V	 0 V	 3.06670 mA	 306.6700000 uA/um
491	 2.0000 V	 0 V	 2.4500 V	 0 V	 3.07470 mA	 307.4700000 uA/um
492	 2.0000 V	 0 V	 2.4550 V	 0 V	 3.08320 mA	 308.3200000 uA/um
493	 2.0000 V	 0 V	 2.4600 V	 0 V	 3.09060 mA	 309.0600000 uA/um
494	 2.0000 V	 0 V	 2.4650 V	 0 V	 3.09830 mA	 309.8300000 uA/um
495	 2.0000 V	 0 V	 2.4700 V	 0 V	 3.10710 mA	 310.7100000 uA/um
496	 2.0000 V	 0 V	 2.4750 V	 0 V	 3.11530 mA	 311.5300000 uA/um
497	 2.0000 V	 0 V	 2.4800 V	 0 V	 3.12290 mA	 312.2900000 uA/um
498	 2.0000 V	 0 V	 2.4850 V	 0 V	 3.12970 mA	 312.9700000 uA/um
499	 2.0000 V	 0 V	 2.4900 V	 0 V	 3.13780 mA	 313.7800000 uA/um
500	 2.0000 V	 0 V	 2.4950 V	 0 V	 3.14590 mA	 314.5900000 uA/um
501	 2.0000 V	 0 V	 2.5000 V	 0 V	 3.15310 mA	 315.3100000 uA/um
502	 2.0000 V	 0 V	 2.5050 V	 0 V	 3.16070 mA	 316.0700000 uA/um
503	 2.0000 V	 0 V	 2.5100 V	 0 V	 3.16940 mA	 316.9400000 uA/um
504	 2.0000 V	 0 V	 2.5150 V	 0 V	 3.17700 mA	 317.7000000 uA/um
505	 2.0000 V	 0 V	 2.5200 V	 0 V	 3.18410 mA	 318.4100000 uA/um
506	 2.0000 V	 0 V	 2.5250 V	 0 V	 3.19190 mA	 319.1900000 uA/um
507	 2.0000 V	 0 V	 2.5300 V	 0 V	 3.20040 mA	 320.0400000 uA/um
508	 2.0000 V	 0 V	 2.5350 V	 0 V	 3.20780 mA	 320.7800000 uA/um
509	 2.0000 V	 0 V	 2.5400 V	 0 V	 3.21500 mA	 321.5000000 uA/um
510	 2.0000 V	 0 V	 2.5450 V	 0 V	 3.22260 mA	 322.2600000 uA/um
511	 2.0000 V	 0 V	 2.5500 V	 0 V	 3.23050 mA	 323.0500000 uA/um
512	 2.0000 V	 0 V	 2.5550 V	 0 V	 3.23830 mA	 323.8300000 uA/um
513	 2.0000 V	 0 V	 2.5600 V	 0 V	 3.24520 mA	 324.5200000 uA/um
514	 2.0000 V	 0 V	 2.5650 V	 0 V	 3.25320 mA	 325.3200000 uA/um
515	 2.0000 V	 0 V	 2.5700 V	 0 V	 3.26110 mA	 326.1100000 uA/um
516	 2.0000 V	 0 V	 2.5750 V	 0 V	 3.26830 mA	 326.8300000 uA/um
517	 2.0000 V	 0 V	 2.5800 V	 0 V	 3.27530 mA	 327.5300000 uA/um
518	 2.0000 V	 0 V	 2.5850 V	 0 V	 3.28330 mA	 328.3300000 uA/um
519	 2.0000 V	 0 V	 2.5900 V	 0 V	 3.29060 mA	 329.0600000 uA/um
520	 2.0000 V	 0 V	 2.5950 V	 0 V	 3.29790 mA	 329.7900000 uA/um
521	 2.0000 V	 0 V	 2.6000 V	 0 V	 3.30540 mA	 330.5400000 uA/um
522	 2.0000 V	 0 V	 2.6050 V	 0 V	 3.31310 mA	 331.3100000 uA/um
523	 2.0000 V	 0 V	 2.6100 V	 0 V	 3.32030 mA	 332.0300000 uA/um
524	 2.0000 V	 0 V	 2.6150 V	 0 V	 3.32720 mA	 332.7200000 uA/um
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 3.33470 mA	 333.4700000 uA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 3.34220 mA	 334.2200000 uA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 3.35020 mA	 335.0200000 uA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 3.35710 mA	 335.7100000 uA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 3.36430 mA	 336.4300000 uA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 3.37210 mA	 337.2100000 uA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 3.37920 mA	 337.9200000 uA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 3.38620 mA	 338.6200000 uA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 3.39350 mA	 339.3500000 uA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 3.40120 mA	 340.1200000 uA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 3.40810 mA	 340.8100000 uA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 3.41550 mA	 341.5500000 uA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 3.42290 mA	 342.2900000 uA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 3.43040 mA	 343.0400000 uA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 3.43740 mA	 343.7400000 uA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 3.44420 mA	 344.4200000 uA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 3.45130 mA	 345.1300000 uA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 3.45900 mA	 345.9000000 uA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 3.46580 mA	 346.5800000 uA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 3.47350 mA	 347.3500000 uA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 3.48050 mA	 348.0500000 uA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 3.48810 mA	 348.8100000 uA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 3.49500 mA	 349.5000000 uA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 3.50220 mA	 350.2200000 uA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 3.50950 mA	 350.9500000 uA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 3.51590 mA	 351.5900000 uA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 3.52280 mA	 352.2800000 uA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 3.52980 mA	 352.9800000 uA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 3.53730 mA	 353.7300000 uA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 3.54410 mA	 354.4100000 uA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 3.55120 mA	 355.1200000 uA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 3.55780 mA	 355.7800000 uA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 3.56460 mA	 356.4600000 uA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 3.57230 mA	 357.2300000 uA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 3.57930 mA	 357.9300000 uA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 3.58670 mA	 358.6700000 uA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 3.59340 mA	 359.3400000 uA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 3.60020 mA	 360.0200000 uA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 3.60750 mA	 360.7500000 uA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 3.61420 mA	 361.4200000 uA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 3.62160 mA	 362.1600000 uA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 3.62820 mA	 362.8200000 uA/um
567	 2.0000 V	 0 V	 2.8300 V	 0 V	 3.63500 mA	 363.5000000 uA/um
568	 2.0000 V	 0 V	 2.8350 V	 0 V	 3.64220 mA	 364.2200000 uA/um
569	 2.0000 V	 0 V	 2.8400 V	 0 V	 3.64930 mA	 364.9300000 uA/um
