Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 122.140 uA	 12.21400000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 136.860 uA	 13.68600000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 129.530 uA	 12.95300000 uA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 116.460 uA	 11.64600000 uA/um
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 131.310 uA	 13.13100000 uA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 137.420 uA	 13.74200000 uA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 129.310 uA	 12.93100000 uA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 118.730 uA	 11.87300000 uA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 139.540 uA	 13.95400000 uA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 132.360 uA	 13.23600000 uA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 119.640 uA	 11.96400000 uA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 124.650 uA	 12.46500000 uA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 141.210 uA	 14.12100000 uA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 136.750 uA	 13.67500000 uA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 120.420 uA	 12.04200000 uA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 135.590 uA	 13.55900000 uA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 140.690 uA	 14.06900000 uA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 128.860 uA	 12.88600000 uA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 125.090 uA	 12.50900000 uA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 142.550 uA	 14.25500000 uA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 139.590 uA	 13.95900000 uA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 130.930 uA	 13.09300000 uA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 123.480 uA	 12.34800000 uA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 142.660 uA	 14.26600000 uA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 139.250 uA	 13.92500000 uA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 125.000 uA	 12.50000000 uA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 139.210 uA	 13.92100000 uA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 143.670 uA	 14.36700000 uA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 127.540 uA	 12.75400000 uA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 129.950 uA	 12.99500000 uA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 146.040 uA	 14.60400000 uA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 137.780 uA	 13.77800000 uA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 127.860 uA	 12.78600000 uA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 143.900 uA	 14.39000000 uA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 143.140 uA	 14.31400000 uA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 129.580 uA	 12.95800000 uA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 137.860 uA	 13.78600000 uA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 146.210 uA	 14.62100000 uA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 138.520 uA	 13.85200000 uA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 130.430 uA	 13.04300000 uA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 143.160 uA	 14.31600000 uA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 147.090 uA	 14.70900000 uA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 138.950 uA	 13.89500000 uA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 132.210 uA	 13.22100000 uA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 148.840 uA	 14.88400000 uA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 146.130 uA	 14.61300000 uA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 139.140 uA	 13.91400000 uA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 134.270 uA	 13.42700000 uA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 149.410 uA	 14.94100000 uA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 141.470 uA	 14.14700000 uA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 135.790 uA	 13.57900000 uA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 149.250 uA	 14.92500000 uA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 148.400 uA	 14.84000000 uA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 141.580 uA	 14.15800000 uA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 138.200 uA	 13.82000000 uA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 150.620 uA	 15.06200000 uA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 148.460 uA	 14.84600000 uA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 137.200 uA	 13.72000000 uA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 147.710 uA	 14.77100000 uA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 151.250 uA	 15.12500000 uA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 144.760 uA	 14.47600000 uA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 145.380 uA	 14.53800000 uA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 154.050 uA	 15.40500000 uA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 150.470 uA	 15.04700000 uA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 144.390 uA	 14.43900000 uA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 143.230 uA	 14.32300000 uA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 152.600 uA	 15.26000000 uA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 152.960 uA	 15.29600000 uA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 146.310 uA	 14.63100000 uA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 149.910 uA	 14.99100000 uA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 154.450 uA	 15.44500000 uA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 148.520 uA	 14.85200000 uA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 144.460 uA	 14.44600000 uA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 154.450 uA	 15.44500000 uA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 154.530 uA	 15.45300000 uA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 146.360 uA	 14.63600000 uA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 148.910 uA	 14.89100000 uA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 155.370 uA	 15.53700000 uA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 155.200 uA	 15.52000000 uA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 146.180 uA	 14.61800000 uA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 155.690 uA	 15.56900000 uA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 157.220 uA	 15.72200000 uA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 150.870 uA	 15.08700000 uA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 149.120 uA	 14.91200000 uA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 156.890 uA	 15.68900000 uA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 158.040 uA	 15.80400000 uA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 152.990 uA	 15.29900000 uA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 150.430 uA	 15.04300000 uA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 157.810 uA	 15.78100000 uA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 158.570 uA	 15.85700000 uA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 151.750 uA	 15.17500000 uA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 156.370 uA	 15.63700000 uA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 160.060 uA	 16.00600000 uA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 155.410 uA	 15.54100000 uA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 152.240 uA	 15.22400000 uA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 159.590 uA	 15.95900000 uA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 160.760 uA	 16.07600000 uA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 154.710 uA	 15.47100000 uA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 158.330 uA	 15.83300000 uA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 161.880 uA	 16.18800000 uA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 159.370 uA	 15.93700000 uA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 153.210 uA	 15.32100000 uA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 159.270 uA	 15.92700000 uA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 164.100 uA	 16.41000000 uA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 159.860 uA	 15.98600000 uA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 157.200 uA	 15.72000000 uA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 162.560 uA	 16.25600000 uA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 162.830 uA	 16.28300000 uA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 157.440 uA	 15.74400000 uA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 163.470 uA	 16.34700000 uA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 164.100 uA	 16.41000000 uA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 160.880 uA	 16.08800000 uA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 159.430 uA	 15.94300000 uA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 164.580 uA	 16.45800000 uA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 165.390 uA	 16.53900000 uA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 162.100 uA	 16.21000000 uA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 162.670 uA	 16.26700000 uA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 166.710 uA	 16.67100000 uA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 163.360 uA	 16.33600000 uA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 162.470 uA	 16.24700000 uA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 166.310 uA	 16.63100000 uA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 166.810 uA	 16.68100000 uA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 164.220 uA	 16.42200000 uA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 164.370 uA	 16.43700000 uA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 167.680 uA	 16.76800000 uA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 168.440 uA	 16.84400000 uA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 162.450 uA	 16.24500000 uA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 166.590 uA	 16.65900000 uA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 169.630 uA	 16.96300000 uA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 167.400 uA	 16.74000000 uA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 165.620 uA	 16.56200000 uA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 169.260 uA	 16.92600000 uA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 170.240 uA	 17.02400000 uA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 167.200 uA	 16.72000000 uA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 168.910 uA	 16.89100000 uA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 170.990 uA	 17.09900000 uA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 168.470 uA	 16.84700000 uA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 168.680 uA	 16.86800000 uA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 171.160 uA	 17.11600000 uA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 171.830 uA	 17.18300000 uA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 169.860 uA	 16.98600000 uA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 169.260 uA	 16.92600000 uA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 171.820 uA	 17.18200000 uA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 173.060 uA	 17.30600000 uA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 170.990 uA	 17.09900000 uA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 170.650 uA	 17.06500000 uA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 173.340 uA	 17.33400000 uA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 174.260 uA	 17.42600000 uA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 172.330 uA	 17.23300000 uA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 172.100 uA	 17.21000000 uA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 175.820 uA	 17.58200000 uA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 173.800 uA	 17.38000000 uA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 172.870 uA	 17.28700000 uA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 175.300 uA	 17.53000000 uA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 176.190 uA	 17.61900000 uA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 174.510 uA	 17.45100000 uA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 174.620 uA	 17.46200000 uA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 176.640 uA	 17.66400000 uA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 176.710 uA	 17.67100000 uA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 175.520 uA	 17.55200000 uA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 175.310 uA	 17.53100000 uA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 177.970 uA	 17.79700000 uA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 176.580 uA	 17.65800000 uA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 176.570 uA	 17.65700000 uA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 178.640 uA	 17.86400000 uA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 178.350 uA	 17.83500000 uA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 176.630 uA	 17.66300000 uA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 178.950 uA	 17.89500000 uA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 180.060 uA	 18.00600000 uA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 179.440 uA	 17.94400000 uA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 177.710 uA	 17.77100000 uA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 180.440 uA	 18.04400000 uA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 181.150 uA	 18.11500000 uA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 179.810 uA	 17.98100000 uA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 180.740 uA	 18.07400000 uA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 181.980 uA	 18.19800000 uA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 181.420 uA	 18.14200000 uA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 180.070 uA	 18.00700000 uA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 181.870 uA	 18.18700000 uA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 183.050 uA	 18.30500000 uA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 182.810 uA	 18.28100000 uA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 182.200 uA	 18.22000000 uA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 183.290 uA	 18.32900000 uA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 184.690 uA	 18.46900000 uA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 183.980 uA	 18.39800000 uA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 183.300 uA	 18.33000000 uA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 184.950 uA	 18.49500000 uA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 184.800 uA	 18.48000000 uA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 184.300 uA	 18.43000000 uA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 185.320 uA	 18.53200000 uA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 186.530 uA	 18.65300000 uA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 185.510 uA	 18.55100000 uA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 186.060 uA	 18.60600000 uA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 187.450 uA	 18.74500000 uA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 186.490 uA	 18.64900000 uA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 186.530 uA	 18.65300000 uA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 187.650 uA	 18.76500000 uA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 188.160 uA	 18.81600000 uA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 187.820 uA	 18.78200000 uA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 187.700 uA	 18.77000000 uA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 188.610 uA	 18.86100000 uA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 189.410 uA	 18.94100000 uA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 189.020 uA	 18.90200000 uA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 188.970 uA	 18.89700000 uA/um
490	 2.0000 V	 0 V	 2.4450 V	 0 V	 189.750 uA	 18.97500000 uA/um
491	 2.0000 V	 0 V	 2.4500 V	 0 V	 190.290 uA	 19.02900000 uA/um
492	 2.0000 V	 0 V	 2.4550 V	 0 V	 189.990 uA	 18.99900000 uA/um
493	 2.0000 V	 0 V	 2.4600 V	 0 V	 190.560 uA	 19.05600000 uA/um
494	 2.0000 V	 0 V	 2.4650 V	 0 V	 191.330 uA	 19.13300000 uA/um
495	 2.0000 V	 0 V	 2.4700 V	 0 V	 190.950 uA	 19.09500000 uA/um
496	 2.0000 V	 0 V	 2.4750 V	 0 V	 191.260 uA	 19.12600000 uA/um
497	 2.0000 V	 0 V	 2.4800 V	 0 V	 192.080 uA	 19.20800000 uA/um
498	 2.0000 V	 0 V	 2.4850 V	 0 V	 192.150 uA	 19.21500000 uA/um
499	 2.0000 V	 0 V	 2.4900 V	 0 V	 191.690 uA	 19.16900000 uA/um
500	 2.0000 V	 0 V	 2.4950 V	 0 V	 192.560 uA	 19.25600000 uA/um
501	 2.0000 V	 0 V	 2.5000 V	 0 V	 193.240 uA	 19.32400000 uA/um
502	 2.0000 V	 0 V	 2.5050 V	 0 V	 193.290 uA	 19.32900000 uA/um
503	 2.0000 V	 0 V	 2.5100 V	 0 V	 193.280 uA	 19.32800000 uA/um
504	 2.0000 V	 0 V	 2.5150 V	 0 V	 193.650 uA	 19.36500000 uA/um
505	 2.0000 V	 0 V	 2.5200 V	 0 V	 194.720 uA	 19.47200000 uA/um
506	 2.0000 V	 0 V	 2.5250 V	 0 V	 194.420 uA	 19.44200000 uA/um
507	 2.0000 V	 0 V	 2.5300 V	 0 V	 194.430 uA	 19.44300000 uA/um
508	 2.0000 V	 0 V	 2.5350 V	 0 V	 195.000 uA	 19.50000000 uA/um
509	 2.0000 V	 0 V	 2.5400 V	 0 V	 195.580 uA	 19.55800000 uA/um
510	 2.0000 V	 0 V	 2.5450 V	 0 V	 195.580 uA	 19.55800000 uA/um
511	 2.0000 V	 0 V	 2.5500 V	 0 V	 195.310 uA	 19.53100000 uA/um
512	 2.0000 V	 0 V	 2.5550 V	 0 V	 196.310 uA	 19.63100000 uA/um
513	 2.0000 V	 0 V	 2.5600 V	 0 V	 196.440 uA	 19.64400000 uA/um
514	 2.0000 V	 0 V	 2.5650 V	 0 V	 196.420 uA	 19.64200000 uA/um
515	 2.0000 V	 0 V	 2.5700 V	 0 V	 197.160 uA	 19.71600000 uA/um
516	 2.0000 V	 0 V	 2.5750 V	 0 V	 197.410 uA	 19.74100000 uA/um
517	 2.0000 V	 0 V	 2.5800 V	 0 V	 197.390 uA	 19.73900000 uA/um
518	 2.0000 V	 0 V	 2.5850 V	 0 V	 197.680 uA	 19.76800000 uA/um
519	 2.0000 V	 0 V	 2.5900 V	 0 V	 198.280 uA	 19.82800000 uA/um
520	 2.0000 V	 0 V	 2.5950 V	 0 V	 198.660 uA	 19.86600000 uA/um
521	 2.0000 V	 0 V	 2.6000 V	 0 V	 198.560 uA	 19.85600000 uA/um
522	 2.0000 V	 0 V	 2.6050 V	 0 V	 198.970 uA	 19.89700000 uA/um
523	 2.0000 V	 0 V	 2.6100 V	 0 V	 199.550 uA	 19.95500000 uA/um
524	 2.0000 V	 0 V	 2.6150 V	 0 V	 199.480 uA	 19.94800000 uA/um
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 199.650 uA	 19.96500000 uA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 200.280 uA	 20.02800000 uA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 200.480 uA	 20.04800000 uA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 200.400 uA	 20.04000000 uA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 200.950 uA	 20.09500000 uA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 201.390 uA	 20.13900000 uA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 201.660 uA	 20.16600000 uA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 201.660 uA	 20.16600000 uA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 201.880 uA	 20.18800000 uA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 202.500 uA	 20.25000000 uA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 202.760 uA	 20.27600000 uA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 202.830 uA	 20.28300000 uA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 203.090 uA	 20.30900000 uA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 203.550 uA	 20.35500000 uA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 203.740 uA	 20.37400000 uA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 203.870 uA	 20.38700000 uA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 204.430 uA	 20.44300000 uA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 204.710 uA	 20.47100000 uA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 204.710 uA	 20.47100000 uA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 205.150 uA	 20.51500000 uA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 205.540 uA	 20.55400000 uA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 205.650 uA	 20.56500000 uA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 205.860 uA	 20.58600000 uA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 206.290 uA	 20.62900000 uA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 206.630 uA	 20.66300000 uA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 206.700 uA	 20.67000000 uA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 206.900 uA	 20.69000000 uA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 207.340 uA	 20.73400000 uA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 207.640 uA	 20.76400000 uA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 207.730 uA	 20.77300000 uA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 208.130 uA	 20.81300000 uA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 208.510 uA	 20.85100000 uA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 208.630 uA	 20.86300000 uA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 208.770 uA	 20.87700000 uA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 209.240 uA	 20.92400000 uA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 209.580 uA	 20.95800000 uA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 209.670 uA	 20.96700000 uA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 209.950 uA	 20.99500000 uA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 210.320 uA	 21.03200000 uA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 210.540 uA	 21.05400000 uA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 210.740 uA	 21.07400000 uA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 211.150 uA	 21.11500000 uA/um
567	 2.0000 V	 0 V	 2.8300 V	 0 V	 211.420 uA	 21.14200000 uA/um
568	 2.0000 V	 0 V	 2.8350 V	 0 V	 211.600 uA	 21.16000000 uA/um
569	 2.0000 V	 0 V	 2.8400 V	 0 V	 211.890 uA	 21.18900000 uA/um
570	 2.0000 V	 0 V	 2.8450 V	 0 V	 212.300 uA	 21.23000000 uA/um
571	 2.0000 V	 0 V	 2.8500 V	 0 V	 212.420 uA	 21.24200000 uA/um
572	 2.0000 V	 0 V	 2.8550 V	 0 V	 212.640 uA	 21.26400000 uA/um
573	 2.0000 V	 0 V	 2.8600 V	 0 V	 213.010 uA	 21.30100000 uA/um
574	 2.0000 V	 0 V	 2.8650 V	 0 V	 213.300 uA	 21.33000000 uA/um
575	 2.0000 V	 0 V	 2.8700 V	 0 V	 213.460 uA	 21.34600000 uA/um
